age,стоимость_акций,contact,day,month,duration,campaign,previous,poutcome
39,691,cellular,16,apr,517,1,1,failure
28,64,unknown,13,may,160,3,0,unknown
49,0,cellular,12,jun,177,3,0,unknown
36,957,unknown,21,may,206,1,0,unknown
45,118,unknown,7,may,208,2,0,unknown
29,218,cellular,12,apr,169,1,0,unknown
35,724,cellular,14,jul,287,2,1,failure
35,20,cellular,17,jul,505,3,0,unknown
30,-28,cellular,18,may,284,2,1,failure
46,665,cellular,30,jan,89,4,2,failure
25,5,cellular,29,sep,138,1,0,unknown
36,925,cellular,14,dec,321,3,4,success
42,2519,unknown,15,may,262,4,0,unknown
57,3927,cellular,13,oct,61,1,0,unknown
42,401,cellular,24,jul,217,9,0,unknown
29,581,cellular,14,jul,192,2,0,unknown
36,1327,cellular,29,oct,174,2,0,unknown
31,3242,unknown,25,jun,292,2,0,unknown
59,3163,unknown,29,may,240,2,0,unknown
50,32,cellular,4,aug,282,2,0,unknown
47,310,telephone,14,aug,128,6,0,unknown
46,0,telephone,2,feb,161,1,0,unknown
26,155,cellular,29,jan,291,1,4,failure
31,11386,cellular,20,nov,356,1,0,unknown
30,1380,unknown,21,may,294,2,0,unknown
47,2443,unknown,18,jun,422,1,0,unknown
23,1129,unknown,28,may,806,1,0,unknown
44,4232,unknown,16,jun,227,1,0,unknown
42,5564,cellular,17,nov,560,2,0,unknown
32,-402,cellular,17,apr,135,1,0,unknown
28,1323,unknown,3,jun,361,1,0,unknown
57,1623,cellular,18,jul,246,1,0,unknown
38,1042,cellular,4,feb,419,2,0,unknown
22,2488,cellular,8,nov,449,2,10,other
54,865,cellular,17,nov,71,1,0,unknown
32,-1053,cellular,21,jul,357,3,0,unknown
32,1667,cellular,18,nov,164,2,3,failure
59,975,unknown,15,may,263,4,0,unknown
45,2571,unknown,18,jun,146,2,0,unknown
53,732,cellular,27,oct,759,2,0,unknown
50,769,cellular,28,jul,72,2,4,failure
34,-136,cellular,12,aug,131,2,0,unknown
35,3636,cellular,21,nov,808,2,0,unknown
30,931,cellular,17,jul,1183,1,0,unknown
62,565,cellular,4,sep,123,3,0,unknown
40,271,unknown,29,may,483,2,0,unknown
26,1153,cellular,4,may,238,3,0,unknown
34,-73,cellular,11,jul,90,1,0,unknown
50,558,cellular,9,jul,464,1,6,failure
31,137,cellular,22,aug,385,9,0,unknown
35,700,unknown,23,may,240,2,0,unknown
55,-966,cellular,14,may,104,1,0,unknown
34,96,cellular,29,aug,109,2,0,unknown
58,4007,cellular,30,nov,598,4,0,unknown
50,567,unknown,16,may,274,8,0,unknown
31,40,cellular,7,aug,123,2,0,unknown
47,136,cellular,23,jul,70,1,0,unknown
38,917,unknown,23,may,260,1,0,unknown
46,593,cellular,29,jan,190,3,0,unknown
42,505,unknown,14,may,521,2,0,unknown
34,2542,cellular,14,may,228,1,0,unknown
37,5355,telephone,17,feb,466,4,0,unknown
38,807,cellular,27,feb,74,2,0,unknown
59,9976,unknown,29,may,57,2,0,unknown
32,0,cellular,30,jan,119,3,0,unknown
55,540,cellular,19,nov,124,2,0,unknown
35,280,cellular,31,jul,65,50,0,unknown
56,-59,cellular,28,jul,127,6,0,unknown
27,-517,cellular,14,jul,172,3,0,unknown
42,2613,cellular,30,jul,174,6,0,unknown
42,-7,telephone,31,jul,41,6,0,unknown
41,0,unknown,30,may,232,3,0,unknown
53,-200,unknown,6,jun,161,1,0,unknown
67,2301,cellular,16,apr,124,1,0,unknown
53,104,unknown,5,jun,701,1,0,unknown
33,191,unknown,9,may,162,2,0,unknown
31,694,unknown,6,jun,431,2,0,unknown
31,212,cellular,18,jul,191,3,0,unknown
30,1882,cellular,11,aug,249,5,0,unknown
48,131,unknown,6,may,189,1,0,unknown
30,175,cellular,25,aug,167,4,0,unknown
43,0,cellular,29,aug,73,4,0,unknown
38,4425,unknown,30,may,162,1,0,unknown
46,3533,cellular,12,aug,235,2,0,unknown
59,3573,cellular,15,may,44,1,0,unknown
44,476,unknown,26,may,127,2,0,unknown
35,1257,cellular,20,apr,93,3,7,failure
55,23,cellular,30,jan,143,1,3,other
39,0,cellular,16,apr,81,2,0,unknown
36,398,unknown,17,jun,77,2,0,unknown
33,745,unknown,23,may,115,4,0,unknown
48,8106,unknown,17,nov,125,1,3,failure
33,0,cellular,19,aug,53,4,0,unknown
67,696,telephone,4,may,77,2,0,unknown
48,1266,telephone,3,feb,45,1,0,unknown
57,2416,cellular,11,aug,74,2,0,unknown
31,25,cellular,21,aug,169,5,0,unknown
30,7513,cellular,11,aug,269,2,0,unknown
56,29,cellular,29,jan,52,2,1,failure
26,5116,cellular,22,jul,246,3,0,unknown
44,-1746,unknown,20,jun,218,1,0,unknown
44,14,cellular,13,nov,167,1,1,success
31,4148,cellular,21,nov,316,3,9,other
47,14,cellular,15,may,142,1,0,unknown
30,105,cellular,21,nov,75,1,0,unknown
37,767,cellular,2,feb,204,1,0,unknown
56,0,cellular,10,jul,542,1,0,unknown
43,-228,unknown,16,may,122,2,0,unknown
42,508,unknown,30,may,70,1,0,unknown
60,725,cellular,8,jul,266,1,0,unknown
34,41,cellular,6,may,34,9,0,unknown
34,184,cellular,22,jul,203,4,0,unknown
41,251,unknown,6,jun,85,3,0,unknown
38,-17,cellular,21,nov,11,4,0,unknown
23,-19,unknown,20,jun,13,10,0,unknown
33,1064,cellular,13,may,562,1,0,unknown
36,777,cellular,6,may,185,3,0,unknown
49,377,cellular,22,may,158,1,2,failure
34,479,cellular,12,may,515,1,5,failure
40,-375,cellular,13,may,60,5,0,unknown
72,796,cellular,24,apr,173,2,0,unknown
43,17,unknown,16,may,353,4,0,unknown
44,1071,cellular,11,may,143,3,1,failure
35,0,cellular,20,apr,18,5,0,unknown
46,7378,cellular,18,nov,466,1,0,unknown
55,865,cellular,17,apr,85,1,1,failure
50,-701,cellular,24,jul,148,1,0,unknown
23,817,cellular,18,may,123,1,0,unknown
34,1387,cellular,30,apr,121,1,0,unknown
40,0,unknown,29,may,245,3,0,unknown
61,2917,cellular,6,oct,215,1,0,unknown
53,4541,unknown,15,may,190,6,0,unknown
57,0,unknown,13,may,44,1,0,unknown
28,4287,cellular,30,apr,171,1,0,unknown
25,242,cellular,30,jul,62,12,0,unknown
38,171,unknown,20,may,172,1,0,unknown
27,259,unknown,23,may,78,10,0,unknown
45,827,unknown,15,may,319,5,0,unknown
31,469,cellular,2,feb,111,1,0,unknown
39,2226,unknown,6,may,158,1,0,unknown
42,0,cellular,29,aug,82,12,0,unknown
46,477,unknown,20,may,128,6,0,unknown
36,42,unknown,8,may,102,4,0,unknown
30,775,unknown,16,jun,124,2,0,unknown
32,9,cellular,17,apr,334,2,0,unknown
52,2557,cellular,28,jan,134,5,2,success
31,2395,cellular,27,apr,218,1,0,unknown
60,4895,unknown,9,jun,313,1,0,unknown
35,376,unknown,6,may,207,3,0,unknown
38,389,unknown,6,may,262,1,0,unknown
46,134,cellular,19,aug,134,2,0,unknown
45,1273,unknown,11,jun,197,3,0,unknown
59,0,cellular,12,may,214,3,0,unknown
34,2892,cellular,30,jul,1165,7,0,unknown
33,0,cellular,7,may,177,2,0,unknown
46,295,unknown,23,may,141,6,0,unknown
48,292,cellular,29,jul,164,6,0,unknown
31,85,cellular,16,jul,151,1,0,unknown
32,4,cellular,4,feb,145,2,4,failure
35,-587,unknown,26,may,111,1,0,unknown
36,367,cellular,2,feb,217,1,1,failure
52,-1224,cellular,7,may,253,4,0,unknown
45,959,unknown,18,jun,74,1,0,unknown
34,0,cellular,20,aug,263,2,0,unknown
25,-589,unknown,3,jun,233,1,0,unknown
26,-8,cellular,13,aug,402,2,0,unknown
57,0,cellular,30,sep,585,1,0,unknown
48,247,unknown,14,may,145,1,0,unknown
48,5543,unknown,16,jun,143,5,0,unknown
32,642,cellular,8,jul,524,1,0,unknown
58,11,cellular,11,aug,270,1,0,unknown
57,-226,unknown,4,jun,272,1,0,unknown
31,5191,cellular,20,nov,187,2,0,unknown
33,-320,cellular,18,may,268,2,0,unknown
53,2289,cellular,17,nov,183,1,0,unknown
36,725,cellular,27,feb,123,3,8,failure
32,705,cellular,20,apr,20,4,0,unknown
45,776,cellular,6,feb,232,4,1,failure
35,816,cellular,19,nov,547,7,0,unknown
41,171,cellular,21,jul,71,9,0,unknown
54,812,cellular,31,jul,113,6,0,unknown
49,823,cellular,8,aug,780,4,0,unknown
28,1453,cellular,12,may,246,1,1,other
24,431,unknown,3,jun,108,12,0,unknown
30,1009,cellular,29,jan,253,1,0,unknown
32,286,cellular,6,aug,175,1,0,unknown
53,22370,unknown,15,may,106,1,0,unknown
42,2111,cellular,7,may,86,2,0,unknown
48,5366,unknown,21,may,248,3,0,unknown
33,181,telephone,28,jul,265,2,0,unknown
31,-452,unknown,26,may,182,5,0,unknown
56,1770,cellular,5,feb,916,3,0,unknown
58,0,cellular,4,aug,506,1,0,unknown
37,-296,cellular,20,apr,81,1,0,unknown
59,2358,cellular,17,apr,30,1,0,unknown
50,1200,cellular,14,aug,904,3,0,unknown
39,109,unknown,6,may,699,3,0,unknown
30,616,cellular,6,may,19,1,0,unknown
47,4906,unknown,14,may,389,1,0,unknown
44,313,cellular,6,aug,211,4,0,unknown
38,290,cellular,16,apr,283,1,0,unknown
50,1240,cellular,12,aug,474,2,0,unknown
27,3672,cellular,15,may,157,2,5,failure
73,19,cellular,5,nov,509,2,0,unknown
46,143,unknown,7,may,279,1,0,unknown
56,212,telephone,17,jul,27,1,0,unknown
36,9,cellular,11,aug,386,4,0,unknown
33,3074,cellular,18,nov,679,1,0,unknown
40,1734,unknown,2,jun,169,1,0,unknown
52,575,unknown,3,jun,315,1,0,unknown
51,397,cellular,20,aug,293,2,0,unknown
33,640,cellular,3,feb,439,3,0,unknown
54,158,unknown,19,may,198,1,0,unknown
44,2984,unknown,15,may,770,2,0,unknown
50,1011,telephone,30,jul,340,2,0,unknown
45,0,cellular,26,apr,1472,1,4,failure
36,1133,cellular,4,aug,293,1,2,other
42,4945,cellular,2,mar,311,2,0,unknown
37,712,cellular,18,nov,291,2,0,unknown
28,-427,unknown,21,may,965,2,0,unknown
56,2146,unknown,9,jun,594,1,0,unknown
59,92,cellular,12,may,139,2,1,failure
32,10,unknown,6,may,501,4,0,unknown
57,1238,cellular,15,jul,274,1,0,unknown
49,981,telephone,21,nov,10,3,0,unknown
56,575,unknown,20,jun,18,2,0,unknown
48,-70,cellular,14,may,243,1,0,unknown
27,3733,cellular,22,may,198,1,6,success
31,574,cellular,16,jul,410,2,0,unknown
28,43,unknown,19,may,190,1,0,unknown
36,428,unknown,28,may,121,1,0,unknown
58,0,telephone,9,jul,148,1,0,unknown
46,0,cellular,20,apr,239,2,2,failure
32,474,cellular,7,aug,90,3,0,unknown
39,-540,unknown,6,jun,29,1,0,unknown
35,560,cellular,2,apr,58,1,1,failure
31,325,cellular,18,jul,1139,2,0,unknown
29,437,cellular,5,aug,504,1,1,success
48,574,cellular,5,aug,348,1,0,unknown
60,0,telephone,30,jul,130,3,0,unknown
74,935,cellular,26,jan,100,1,1,other
30,699,unknown,29,may,544,1,0,unknown
52,0,unknown,19,may,182,11,0,unknown
24,-220,cellular,2,apr,90,1,0,unknown
29,11417,unknown,28,may,272,2,0,unknown
33,212,cellular,11,jul,260,2,0,unknown
34,67,unknown,8,may,672,3,0,unknown
45,0,cellular,29,oct,264,1,0,unknown
31,0,telephone,15,jul,275,2,0,unknown
45,1673,cellular,23,oct,76,1,0,unknown
27,-1202,unknown,4,jun,749,2,0,unknown
30,4213,cellular,25,aug,142,4,0,unknown
45,0,cellular,26,aug,454,2,0,unknown
57,1521,cellular,18,may,102,2,5,failure
34,1310,telephone,30,jan,521,3,7,other
40,0,cellular,17,nov,57,1,0,unknown
39,399,cellular,9,apr,504,1,0,unknown
46,405,cellular,11,aug,138,3,0,unknown
55,9756,cellular,5,jun,103,2,1,other
25,2506,cellular,17,feb,485,1,0,unknown
34,697,cellular,5,aug,166,1,0,unknown
37,403,cellular,8,may,318,2,1,success
64,890,cellular,3,jul,531,3,0,unknown
45,809,cellular,13,may,155,2,4,failure
57,158,telephone,10,jul,73,1,0,unknown
21,137,unknown,12,may,198,3,0,unknown
58,2705,telephone,14,aug,137,1,0,unknown
41,75,unknown,1,jul,479,9,0,unknown
41,2457,unknown,9,may,285,1,0,unknown
58,541,cellular,8,may,98,1,0,unknown
33,287,cellular,15,may,199,2,3,other
32,273,cellular,18,jul,97,3,0,unknown
44,0,unknown,4,jun,389,5,0,unknown
47,677,cellular,7,aug,384,1,4,success
41,340,unknown,6,jun,37,3,0,unknown
54,98,cellular,8,aug,420,4,0,unknown
47,477,telephone,7,may,973,1,1,failure
32,2629,cellular,28,aug,77,4,0,unknown
59,0,cellular,29,jul,376,2,0,unknown
29,2325,cellular,2,feb,125,1,0,unknown
48,-20,cellular,20,aug,142,2,0,unknown
32,230,cellular,18,may,442,1,8,failure
46,-852,cellular,29,aug,728,2,0,unknown
31,-280,unknown,21,may,281,3,0,unknown
53,25,cellular,22,aug,528,2,0,unknown
34,9851,cellular,20,nov,128,5,0,unknown
48,5095,unknown,16,jun,71,1,0,unknown
32,687,cellular,20,aug,161,4,0,unknown
31,1368,cellular,12,aug,129,4,0,unknown
27,-179,cellular,15,may,54,2,0,unknown
60,-396,cellular,11,may,443,1,1,failure
34,1011,unknown,6,may,136,1,0,unknown
52,9,unknown,6,jun,44,1,0,unknown
48,1159,cellular,15,may,1181,9,0,unknown
45,-322,unknown,9,jun,225,2,0,unknown
54,1114,cellular,30,jan,81,1,0,unknown
52,2072,cellular,10,jul,224,1,0,unknown
47,459,cellular,29,jul,189,4,0,unknown
54,1157,cellular,26,may,98,2,0,unknown
34,8309,cellular,19,nov,50,1,0,unknown
39,1043,cellular,18,aug,195,10,0,unknown
46,2098,cellular,7,aug,110,2,0,unknown
26,461,cellular,28,jan,214,1,0,unknown
37,61,unknown,19,may,182,8,0,unknown
47,1203,cellular,17,apr,239,2,0,unknown
35,1067,cellular,12,aug,179,6,0,unknown
57,0,unknown,9,jun,540,1,0,unknown
34,1657,cellular,18,may,566,2,4,failure
47,1219,cellular,18,aug,697,4,0,unknown
27,7,unknown,15,may,98,2,0,unknown
40,-839,cellular,16,jul,1018,2,0,unknown
39,994,cellular,5,feb,221,1,1,failure
36,6,telephone,30,oct,246,1,0,unknown
42,0,cellular,21,aug,656,2,0,unknown
23,8627,unknown,3,jun,281,1,0,unknown
34,133,unknown,8,may,65,1,0,unknown
34,247,unknown,26,may,193,5,0,unknown
49,1114,cellular,17,nov,283,1,0,unknown
57,1592,unknown,20,jun,78,4,0,unknown
59,0,unknown,8,may,425,6,0,unknown
57,46,cellular,7,aug,238,2,0,unknown
34,1221,cellular,6,may,182,1,8,failure
61,985,cellular,18,aug,998,6,0,unknown
35,0,unknown,8,may,477,1,0,unknown
42,520,cellular,4,nov,158,1,0,unknown
57,10,telephone,8,jul,320,3,0,unknown
42,2157,cellular,13,may,149,1,2,failure
53,6095,cellular,14,may,410,5,0,unknown
63,133,cellular,13,feb,104,2,0,unknown
47,1121,unknown,20,jun,454,6,0,unknown
54,88,unknown,13,may,190,1,0,unknown
45,0,cellular,19,aug,145,10,0,unknown
28,-328,telephone,2,feb,318,2,0,unknown
58,610,telephone,29,jul,246,2,0,unknown
48,414,cellular,21,jul,761,2,0,unknown
35,0,telephone,29,oct,171,1,0,unknown
37,0,unknown,6,jun,143,1,0,unknown
37,685,unknown,6,jun,968,1,0,unknown
37,22856,cellular,2,jul,154,1,1,failure
25,-352,cellular,15,jul,246,1,0,unknown
58,602,cellular,13,may,201,1,0,unknown
52,-588,cellular,22,jul,81,4,0,unknown
19,302,cellular,16,jul,205,1,0,unknown
59,5314,cellular,5,may,200,3,0,unknown
41,64,unknown,8,may,210,2,0,unknown
34,632,cellular,22,aug,215,10,0,unknown
35,5731,cellular,4,may,164,2,4,other
41,902,unknown,16,jun,35,6,0,unknown
28,6307,unknown,28,may,615,1,0,unknown
53,112,cellular,11,aug,246,3,0,unknown
35,0,telephone,9,jul,42,1,0,unknown
33,621,cellular,8,jul,217,1,0,unknown
37,435,unknown,26,may,210,1,0,unknown
32,782,unknown,26,may,116,4,0,unknown
32,478,unknown,3,jun,200,1,0,unknown
54,7864,unknown,15,may,145,4,0,unknown
44,1910,unknown,5,jun,41,1,0,unknown
36,1174,cellular,18,nov,192,2,0,unknown
56,1270,cellular,17,nov,80,2,2,other
30,18,unknown,20,may,121,11,0,unknown
36,141,unknown,23,may,106,3,0,unknown
43,2886,cellular,20,nov,230,1,0,unknown
40,2715,unknown,29,may,125,2,0,unknown
32,1100,cellular,11,aug,67,1,0,unknown
34,516,unknown,2,jun,26,1,0,unknown
37,1,unknown,15,may,395,2,0,unknown
28,775,cellular,29,jan,603,2,0,unknown
35,634,cellular,7,jul,185,2,0,unknown
53,5715,cellular,28,jan,287,2,0,unknown
60,1088,cellular,26,may,149,1,0,unknown
40,1532,cellular,18,nov,173,7,0,unknown
57,75,cellular,28,aug,118,2,0,unknown
29,103,unknown,19,may,314,1,0,unknown
44,134,cellular,7,may,378,1,0,unknown
41,748,telephone,21,nov,94,7,3,other
47,1990,cellular,25,aug,108,4,0,unknown
43,192,cellular,5,aug,203,2,0,unknown
37,267,cellular,13,may,121,1,0,unknown
34,586,unknown,16,may,489,2,0,unknown
30,648,unknown,8,may,287,1,0,unknown
57,25,cellular,11,may,652,1,4,other
26,96,cellular,13,may,612,2,3,other
34,1116,cellular,25,jul,53,5,0,unknown
46,-90,telephone,17,oct,270,1,0,unknown
38,170,cellular,18,may,442,1,0,unknown
37,3665,cellular,12,aug,664,3,0,unknown
28,2380,cellular,14,sep,394,2,0,unknown
57,179,unknown,9,jun,230,3,0,unknown
39,763,cellular,11,may,877,7,2,other
49,320,telephone,9,feb,1971,4,0,unknown
38,1960,cellular,21,aug,161,2,0,unknown
27,818,unknown,3,jun,188,5,0,unknown
30,2678,cellular,18,may,23,5,0,unknown
38,1980,cellular,5,aug,176,2,0,unknown
36,1582,telephone,3,feb,26,2,1,failure
38,62,unknown,19,jun,212,1,0,unknown
59,235,cellular,13,aug,119,2,0,unknown
37,489,cellular,7,aug,205,5,0,unknown
29,3931,unknown,3,jun,73,4,0,unknown
43,699,cellular,20,nov,1258,2,2,other
33,58,telephone,29,aug,57,2,0,unknown
54,1327,unknown,5,jun,115,2,0,unknown
55,557,unknown,19,jun,58,1,0,unknown
32,741,cellular,11,aug,238,1,0,unknown
48,3230,telephone,20,nov,207,3,0,unknown
33,1439,cellular,3,jun,178,2,0,unknown
46,120,unknown,14,may,20,11,0,unknown
44,1058,cellular,11,mar,188,3,0,unknown
47,881,cellular,14,may,143,1,2,failure
38,6728,cellular,25,nov,232,1,4,success
80,462,cellular,7,dec,127,2,0,unknown
40,167,cellular,8,may,380,4,1,failure
43,1574,cellular,19,nov,167,3,0,unknown
32,1625,cellular,22,may,796,1,1,failure
39,562,cellular,13,sep,303,2,0,unknown
33,9305,cellular,17,apr,407,2,0,unknown
31,35,cellular,16,jul,229,1,0,unknown
36,0,cellular,11,aug,108,2,0,unknown
35,2486,cellular,25,may,265,1,0,unknown
25,368,telephone,25,jul,168,1,0,unknown
33,1558,cellular,17,apr,97,1,0,unknown
23,8627,cellular,15,may,169,1,1,failure
31,2590,cellular,23,sep,103,2,2,other
36,0,unknown,3,jun,599,3,0,unknown
44,900,cellular,29,jan,322,2,0,unknown
31,385,unknown,21,may,304,1,0,unknown
55,1649,cellular,12,may,52,3,0,unknown
51,9228,cellular,18,jul,655,4,0,unknown
36,0,cellular,9,feb,101,2,0,unknown
27,1,cellular,3,feb,65,2,0,unknown
40,771,cellular,15,may,173,4,0,unknown
49,280,telephone,14,jul,162,3,0,unknown
59,46,cellular,14,aug,78,2,0,unknown
32,2431,cellular,14,may,646,5,0,unknown
42,308,cellular,30,jan,114,2,0,unknown
35,160,unknown,4,jun,141,6,0,unknown
29,555,cellular,15,may,133,4,0,unknown
29,778,unknown,6,jun,1994,2,0,unknown
37,48,cellular,6,may,140,2,0,unknown
49,169,cellular,15,may,82,3,0,unknown
51,12,cellular,17,nov,150,1,0,unknown
61,848,cellular,27,apr,605,1,1,other
43,481,telephone,18,nov,164,1,2,other
42,12223,cellular,19,nov,36,1,0,unknown
24,-254,unknown,27,may,290,2,0,unknown
46,1148,telephone,29,jul,104,2,0,unknown
23,5,unknown,12,may,413,1,0,unknown
26,50,cellular,12,aug,153,1,0,unknown
43,92,unknown,15,may,237,2,0,unknown
35,470,cellular,25,jul,743,13,0,unknown
38,0,cellular,28,aug,82,4,0,unknown
56,109,cellular,15,jul,924,4,0,unknown
31,440,unknown,17,jun,117,3,0,unknown
32,0,cellular,5,feb,550,4,0,unknown
28,2685,unknown,24,aug,5,1,0,unknown
26,-3,unknown,13,may,181,5,0,unknown
49,7007,cellular,17,nov,325,2,0,unknown
33,220,unknown,27,may,345,1,0,unknown
80,1548,cellular,6,aug,331,2,0,unknown
40,326,cellular,7,jul,112,1,0,unknown
42,0,unknown,30,may,115,6,0,unknown
46,123,cellular,20,aug,381,3,0,unknown
32,697,cellular,7,aug,119,1,3,failure
37,223,unknown,28,may,25,1,0,unknown
32,1694,cellular,28,jan,929,1,0,unknown
53,4446,unknown,14,may,429,1,0,unknown
39,894,cellular,20,apr,491,1,1,other
31,202,cellular,18,jul,146,1,0,unknown
34,0,cellular,21,aug,191,2,0,unknown
44,1707,cellular,8,aug,406,3,0,unknown
35,13658,telephone,9,dec,220,2,0,unknown
39,406,cellular,30,jul,253,5,0,unknown
55,96,telephone,30,jul,340,2,0,unknown
34,0,unknown,30,oct,154,1,0,unknown
39,-276,cellular,11,aug,121,4,0,unknown
58,413,cellular,27,aug,104,5,0,unknown
37,655,cellular,5,feb,127,2,4,failure
56,694,cellular,29,jan,144,1,1,other
32,10218,cellular,19,nov,149,2,0,unknown
41,1646,cellular,4,feb,261,1,6,success
29,14,cellular,29,sep,87,1,1,failure
44,7635,cellular,21,aug,719,5,0,unknown
24,9,unknown,27,may,292,7,0,unknown
43,1029,unknown,2,jun,145,1,0,unknown
26,2855,cellular,30,mar,52,3,0,unknown
39,260,cellular,17,apr,146,1,1,failure
49,2039,cellular,6,may,451,1,2,failure
52,-97,unknown,9,may,167,4,0,unknown
33,1465,cellular,19,aug,98,4,0,unknown
30,125,unknown,29,may,238,2,0,unknown
32,930,cellular,27,aug,85,7,0,unknown
27,0,cellular,30,jan,323,4,0,unknown
58,73,unknown,17,jun,116,1,0,unknown
46,-35,cellular,7,may,304,3,0,unknown
28,1351,cellular,10,dec,267,1,0,unknown
39,1601,unknown,23,may,201,2,0,unknown
41,88,cellular,11,may,105,1,2,failure
38,435,unknown,23,may,193,2,0,unknown
50,717,cellular,30,jan,113,1,0,unknown
56,705,unknown,29,may,151,2,0,unknown
34,1553,cellular,20,aug,200,2,0,unknown
33,-131,unknown,16,may,145,1,0,unknown
61,1191,cellular,21,may,214,4,0,unknown
36,47,cellular,9,jul,36,6,0,unknown
34,544,cellular,18,nov,58,2,0,unknown
36,688,unknown,6,may,174,2,0,unknown
45,242,cellular,30,apr,587,1,0,unknown
27,118,cellular,25,may,112,1,0,unknown
45,-388,cellular,14,jul,175,2,0,unknown
40,1603,unknown,17,jun,279,1,0,unknown
36,1511,cellular,16,nov,270,1,0,unknown
46,147,cellular,6,may,116,2,3,failure
37,836,unknown,27,may,129,2,0,unknown
36,55,cellular,13,may,38,2,4,failure
37,1123,unknown,28,may,138,1,0,unknown
22,691,cellular,19,aug,338,1,0,unknown
51,0,unknown,26,jun,565,3,0,unknown
49,12531,cellular,13,aug,77,8,0,unknown
35,552,cellular,19,nov,314,2,1,failure
50,0,unknown,20,jun,179,2,0,unknown
31,309,unknown,7,may,294,1,0,unknown
47,33,cellular,5,may,298,1,0,unknown
59,681,telephone,14,apr,427,2,0,unknown
32,1787,cellular,12,may,87,4,4,failure
71,14220,cellular,9,sep,397,1,0,unknown
31,12569,cellular,9,sep,344,1,1,failure
41,4,cellular,23,jul,74,5,0,unknown
35,3587,unknown,30,may,148,4,0,unknown
36,254,unknown,6,jun,161,3,0,unknown
46,1712,unknown,19,jun,110,1,0,unknown
46,4855,cellular,10,aug,1529,1,1,failure
47,2408,cellular,12,aug,236,1,1,success
35,252,cellular,8,aug,89,2,0,unknown
37,346,cellular,17,apr,390,1,1,failure
56,45,unknown,5,may,1467,1,0,unknown
46,556,unknown,15,may,646,3,0,unknown
44,-710,cellular,10,jul,183,1,0,unknown
48,-551,cellular,11,may,168,2,0,unknown
28,56,unknown,23,may,66,1,0,unknown
38,1514,cellular,21,nov,160,3,3,failure
34,178,cellular,15,may,14,2,0,unknown
56,359,unknown,6,jun,220,4,0,unknown
55,1580,unknown,19,jun,1007,1,0,unknown
44,221,cellular,30,jul,149,13,0,unknown
38,1161,unknown,8,may,665,1,0,unknown
53,1278,telephone,15,jul,174,3,0,unknown
41,982,cellular,23,jul,105,1,0,unknown
34,16,cellular,13,aug,990,1,0,unknown
34,1,cellular,19,nov,582,1,0,unknown
35,128,cellular,12,may,136,1,0,unknown
38,2543,cellular,10,aug,223,1,4,failure
42,42045,cellular,8,aug,205,2,0,unknown
56,828,cellular,14,may,214,1,1,failure
37,0,cellular,11,may,217,6,0,unknown
47,3940,cellular,9,nov,171,2,5,success
29,125,unknown,13,may,50,1,0,unknown
41,140,unknown,5,jun,65,3,0,unknown
43,593,unknown,5,may,55,1,0,unknown
38,746,unknown,20,jun,256,3,0,unknown
31,589,unknown,21,may,151,1,0,unknown
32,2343,cellular,18,jul,226,1,0,unknown
40,294,cellular,23,jul,97,5,0,unknown
45,644,telephone,22,jul,92,1,0,unknown
43,-26,unknown,16,may,343,1,0,unknown
27,3354,cellular,14,may,493,5,0,unknown
33,23,cellular,20,aug,216,3,0,unknown
37,7,cellular,27,may,224,7,1,other
60,3735,cellular,22,dec,190,1,9,success
51,2094,cellular,8,jun,458,6,0,unknown
44,508,cellular,20,apr,222,1,1,failure
48,0,cellular,8,may,612,1,1,other
57,93,telephone,17,apr,137,1,0,unknown
29,0,unknown,7,may,104,2,0,unknown
50,26394,cellular,25,aug,206,4,0,unknown
36,-11,cellular,30,jul,172,28,0,unknown
49,523,cellular,3,mar,152,2,0,unknown
49,-74,cellular,19,nov,114,1,0,unknown
35,0,cellular,11,jul,89,1,0,unknown
39,122,unknown,2,jun,158,1,0,unknown
34,351,cellular,14,jul,326,11,0,unknown
57,35,unknown,26,jun,215,3,0,unknown
37,2610,cellular,13,may,53,1,0,unknown
25,64,cellular,21,jul,71,11,0,unknown
43,60,cellular,8,may,487,2,2,other
37,342,cellular,12,may,340,2,1,failure
36,1830,cellular,14,oct,183,1,11,failure
49,1904,cellular,17,nov,131,2,0,unknown
38,16957,telephone,29,jan,208,1,2,failure
39,26,unknown,18,jun,311,5,0,unknown
40,0,cellular,10,nov,147,1,8,success
34,79,unknown,23,may,83,1,0,unknown
39,2303,unknown,17,jun,775,3,0,unknown
53,65,cellular,28,aug,25,18,0,unknown
44,332,cellular,23,jul,497,5,0,unknown
32,-399,unknown,2,jun,180,1,0,unknown
50,-54,cellular,13,may,698,2,1,failure
29,-102,unknown,4,jul,134,1,0,unknown
55,4809,cellular,21,nov,223,2,3,other
73,279,cellular,28,jan,399,3,0,unknown
52,11,unknown,13,may,420,1,0,unknown
49,2201,unknown,15,may,233,3,0,unknown
63,8044,cellular,12,nov,702,1,0,unknown
34,2374,cellular,9,nov,161,1,2,failure
32,92,cellular,18,may,110,1,2,failure
49,443,cellular,8,aug,27,6,0,unknown
40,1397,telephone,12,may,58,2,1,failure
53,7,cellular,20,nov,68,1,0,unknown
53,3177,cellular,8,aug,92,2,0,unknown
43,232,cellular,15,may,45,1,0,unknown
35,81,cellular,29,jan,79,1,0,unknown
